0.8.10	id=id	verbose=private$.verbose
0.8.10	id=id	verbose=private$.verbose
0.8.10	id=id	verbose=private$.verbose
0.8.10	id=id	verbose=private$.verbose
0.8.10	id=id	verbose=private$.verbose
0.8.10	id=id	verbose=private$.verbose
0.8.10	id=id	verbose=private$.verbose
0.8.10	id=id	verbose=private$.verbose
0.8.10	id=id	verbose=private$.verbose
0.8.10	id=id	verbose=private$.verbose
0.8.10	id=id	verbose=private$.verbose
0.8.10	id=id	verbose=private$.verbose
0.8.10	id=id	verbose=private$.verbose
0.8.10	id=id	verbose=private$.verbose
0.8.10	id=id	verbose=private$.verbose
0.8.10	id=id	verbose=private$.verbose
0.8.10	id=id	verbose=private$.verbose
0.8.6	id=ert_bil_eur_d	stringsAsFactors=FALSE
0.8.10	id=id	verbose=private$.verbose
0.8.10	id=id	verbose=private$.verbose
0.8.10	id=id	verbose=private$.verbose
0.8.6	id=ert_bil_eur_d	stringsAsFactors=FALSE
0.8.6	id=hlth_cd_asdr2	label=TRUE	verbose=TRUE
0.8.6	id=hlth_cd_asdr2	verbose=TRUE
0.8.6	id=hlth_cd_asdr2	verbose=TRUE
0.8.6	id=hlth_cd_asdr2
0.8.6	id=hlth_cd_asdr
0.8.10	id=id	verbose=private$.verbose
0.8.6	id=hlth_cd_asdr2
0.8.10	id=id	verbose=private$.verbose
0.8.10	id=id	verbose=private$.verbose
0.8.10	id=id	verbose=private$.verbose
0.8.10	id=id	verbose=private$.verbose
0.8.10	id=id	verbose=private$.verbose
0.8.10	id=id	verbose=private$.verbose
0.8.10	id=id	verbose=private$.verbose
0.8.10	id=id	verbose=private$.verbose
0.8.10	id=id	verbose=private$.verbose
0.8.10	id=id	verbose=private$.verbose
0.8.10	id=id	verbose=private$.verbose
0.8.10	id=id	verbose=private$.verbose
0.8.10	id=id	verbose=private$.verbose
0.8.10	id=id	verbose=private$.verbose
0.8.10	id=id	verbose=private$.verbose
0.8.10	id=id	verbose=private$.verbose
