0.9.8	id=demo_r_mwk_05	filters=c("LV", "EE", "CZ")
0.9.8	id=demo_mmonth	filters=c("LV", "EE", "CZ")
0.9.8	id=demo_pjan	filters=c("LV", "EE", "CZ")
0.9.8	id=proj_19np	filters=c("LV", "EE", "CZ")
0.9.8	id=proj_19naasmr	filters=c("LV", "EE", "CZ")
0.9.8	id=demo_magec	filters=c("LV", "EE", "CZ")
0.8.10	id=demo_pjan	filters=list(age = "TOTAL", sex = "T", time = 2019)	date_filter=2019
0.9.8	id=namq_10_gdp	filters=HR	date_filter=1999-10-01<
0.9.8	id=une_rt_q	filters=HR	date_filter=1999-10-01<
