0.8.10	id=demo_r_d3dens	stringsAsFactors=FALSE
0.8.10	id=demo_r_pjanind3
0.8.10	id=demo_r_gind3
0.8.10	id=NAMA_10R_3GDP	stringsAsFactors=FALSE
0.8.10	id=data_code	filters=filters
0.8.10	id=data_code	filters=filters
0.8.10	id=data_code	filters=filters
0.8.10	id=data_code	filters=filters
0.8.10	id=data_code	filters=filters
0.8.10	id=data_code	filters=filters
0.8.10	id=data_code	filters=filters
0.8.10	id=data_code	filters=filters
0.8.10	id=data_code	filters=filters
0.8.10	id=data_code	filters=filters
0.8.10	id=data_code	filters=filters
0.8.10	id=data_code	filters=filters
0.8.10	id=data_code	filters=filters
0.8.10	id=demo_r_d3dens	stringsAsFactors=FALSE
0.8.10	id=demo_r_pjanind3
0.8.10	id=demo_r_gind3
0.8.10	id=NAMA_10R_3GDP	stringsAsFactors=FALSE
0.8.10	id=demo_r_d3dens	stringsAsFactors=FALSE
0.8.10	id=demo_r_pjanind3
0.8.10	id=demo_r_gind3
0.8.10	id=demo_minfedu	filters=NULL	exact_match=TRUE	date_filter=NULL	label=FALSE	select_freq=NULL	cache=TRUE	update_cache=FALSE	cache_dir=NULL	compress_file=TRUE	stringsAsFactors=TRUE	keep_flags=FALSE	cflags=FALSE	check_toc=FALSE	local_filter=TRUE	force_local_filter=FALSE	verbose=FALSE
0.8.10	id=demo_r_d3dens	stringsAsFactors=FALSE
0.8.10	id=demo_r_pjanind3
0.8.10	id=demo_r_gind3
0.8.10	id=demo_r_d3dens	stringsAsFactors=FALSE
0.8.10	id=demo_r_pjanind3
0.8.10	id=demo_r_gind3
0.8.10	id=demo_r_d3dens	stringsAsFactors=FALSE
0.8.10	id=demo_r_pjanind3
0.8.10	id=demo_r_gind3
0.8.10	id=NAMA_10R_3GDP	stringsAsFactors=FALSE
0.8.10	id=demo_r_d3dens	stringsAsFactors=FALSE
0.8.10	id=demo_r_pjanind3
0.8.10	id=demo_r_gind3
0.8.10	id=data_code	filters=filters
0.8.10	id=data_code	filters=filters
0.8.10	id=data_code	filters=filters
0.8.10	id=data_code	filters=filters
0.8.10	id=demo_r_d3dens	stringsAsFactors=FALSE
0.8.10	id=demo_r_pjanind3
0.8.10	id=demo_r_gind3
0.8.10	id=NAMA_10R_3GDP	stringsAsFactors=FALSE
0.8.10	id=demo_r_d3dens	stringsAsFactors=FALSE
0.8.10	id=demo_r_pjanind3
0.8.10	id=demo_r_gind3
0.8.10	id=NAMA_10R_3GDP	stringsAsFactors=FALSE
0.8.10	id=data_code	filters=filters
0.8.10	id=data_code	filters=filters
0.8.10	id=data_code	filters=filters
0.8.10	id=data_code	filters=filters
0.8.10	id=data_code	filters=filters
0.8.10	id=data_code	filters=filters
0.8.10	id=data_code	filters=filters
0.8.10	id=data_code	filters=filters
0.8.10	id=data_code	filters=filters
0.8.10	id=data_code	filters=filters
0.8.10	id=data_code	filters=filters
0.8.10	id=data_code	filters=filters
0.8.10	id=data_code	filters=filters
0.8.10	id=NAMA_10_GDP
0.8.10	id=NAMA_10_GDP
0.8.10	id=data_code	filters=filters
0.8.10	id=data_code	filters=filters
0.8.10	id=data_code	filters=filters
0.8.10	id=data_code	filters=filters
0.8.10	id=data_code	filters=filters
0.8.10	id=data_code	filters=filters
0.8.10	id=data_code	filters=filters
0.8.10	id=data_code	filters=filters
0.8.10	id=data_code	filters=filters
0.8.10	id=data_code	filters=filters
0.8.10	id=data_code	filters=filters
0.8.10	id=data_code	filters=filters
0.8.10	id=data_code	filters=filters
0.8.10	id=data_code	filters=filters
0.8.10	id=data_code	filters=filters
0.8.10	id=data_code	filters=filters
0.8.10	id=data_code	filters=filters
0.8.10	id=demo_r_pjangrp3	cache_dir=tempdir	stringsAsFactors=FALSE
0.8.10	id=EI_BSIN_M_R2	filters=c("DE", "Balance", "SA")
0.8.10	id=EI_BSIN_M_R2
0.8.10	id=EI_BSIN_M_R2	filters=c("BS-IPE", "SA", "BAL", "UK")
